index,city_state,count_crimes,lat,lng,population
"2954","Tonawanda, NY",2,43.0105,-78.8805,14745
"2955","Tonganoxie, KS",1,39.1083,-95.0829,5583
"2956","Tonkawa, OK",1,36.6787,-97.3281,2980
"2957","Tooele, UT",20,40.5393,-112.3082,36015
"2958","Topeka, KS",5,39.0346,-95.6955,147458
"2959","Toppenish, WA",1,46.3806,-120.3123,14284
"2960","Toronto, OH",1,40.4581,-80.6096,4923
"2961","Torrance, CA",18,33.8346,-118.3417,143592
"2962","Torrington, CT",36,41.8349,-73.1281,40003
"2963","Totowa, NJ",4,40.9039,-74.2213,10792
"2964","Town and Country, MO",1,38.6317,-90.479,11109
"2965","Town Creek, AL",1,34.6718,-87.4063,1039
"2966","Tracy, CA",19,37.7269,-121.4522,100049
"2967","Tracy, MO",1,39.3799,-94.7921,337
"2968","Traverse City, MI",20,44.7547,-85.6035,50522
"2969","Treasure Island, FL",1,27.774,-82.7663,6921
"2970","Tremonton, UT",8,41.7187,-112.1891,11905
"2971","Trenton, MI",11,42.1394,-83.1929,18157
"2972","Trenton, NJ",6,40.2236,-74.7641,290716
"2973","Trenton, TN",1,35.9689,-88.9449,4180
"2974","Trimble, TN",1,36.202,-89.188,611
"2975","Trinidad, CO",2,37.175,-104.4908,8276
"2976","Trotwood, OH",12,39.7927,-84.3165,24403
"2977","Troy, MI",37,42.5818,-83.1457,84092
"2978","Troy, MT",1,48.4614,-115.8909,964
"2979","Troy, NY",4,42.7354,-73.6751,49154
"2980","Troy, OH",3,40.0436,-84.2191,26281
"2981","Truckee, CA",1,39.3455,-120.1848,16735
"2982","Tualatin, OR",1,45.3772,-122.7746,27837
"2983","Tuckerton, NJ",1,39.5974,-74.3306,3388
"2984","Tucson, AZ",90,32.1545,-110.8782,888486
"2985","Tukwila, WA",20,47.4749,-122.2727,20347
"2986","Tulare, CA",1,36.1996,-119.34,65496
"2987","Tullahoma, TN",2,35.3721,-86.2173,19555
"2988","Tulsa, OK",5,36.1284,-95.9042,671033
"2989","Tumwater, WA",3,46.989,-122.9173,24024
"2990","Tunkhannock, PA",1,41.5413,-75.9483,3167
"2991","Turlock, CA",20,37.5053,-120.8588,107317
"2992","Tuscaloosa, AL",4,33.2348,-87.5267,155499
"2993","Tuscola, IL",1,39.7967,-88.2749,4665
"2994","Tuscumbia, AL",1,34.7204,-87.7035,8461
"2995","Tustin, CA",5,33.7309,-117.8106,79348
"2996","Twentynine Palms, CA",2,34.1478,-116.0659,26073
"2997","Twin Falls, ID",15,42.5645,-114.4615,55556
"2998","Twinsburg, OH",2,41.322,-81.4451,18856
"2999","Tyler, TX",19,32.3184,-95.3062,143796
"3000","Ukiah, CA",3,39.1463,-123.2105,29561
"3001","Union Beach, NJ",2,40.4454,-74.1699,5305
"3002","Union City, CA",18,37.603,-122.0187,74107
"3003","Union City, MI",1,42.0662,-85.1432,1564
"3004","Union City, NJ",16,40.7674,-74.0323,67982
"3005","Union City, OK",1,35.4015,-97.9047,2157
"3006","Union City, TN",4,36.4268,-89.0474,10325
"3007","Union Gap, WA",2,46.5566,-120.4977,6200
"3008","Union, SC",3,34.7235,-81.6248,9132
"3009","Uniontown, KY",1,37.7732,-87.9318,930
"3010","Universal City, TX",1,29.5521,-98.3074,20890
"3011","University City, MO",8,38.6657,-90.3315,34165
"3012","University Park, TX",3,32.8506,-96.7937,24985
"3013","University Place, WA",3,47.2147,-122.5461,34001
"3014","Upland, CA",8,34.1178,-117.6603,77140
"3015","Upper Arlington, OH",10,40.0272,-83.0704,35366
"3016","Upper Saddle River, NJ",1,41.0633,-74.0986,8205
"3017","Upper Sandusky, OH",1,40.8298,-83.2721,6440
"3018","Urbana, IL",14,40.1106,-88.1972,42214
"3019","Urbana, OH",21,40.1085,-83.7542,11404
"3020","Urbandale, IA",1,41.639,-93.7813,44379
"3021","Utica, MI",4,42.629,-83.0218,5107
"3022","Utica, NY",5,43.0961,-75.226,112650
"3023","Vacaville, CA",8,38.359,-121.968,101444
"3024","Vallejo, CA",15,38.1133,-122.2358,173256
"3025","Valley Center, KS",5,37.8333,-97.3645,7325
"3026","Valley City, ND",1,46.9223,-98.0055,6423
"3027","Valliant, OK",1,34.0043,-95.0895,738
"3028","Van Wert, OH",12,40.865,-84.5879,10676
"3029","Vanceburg, KY",1,38.5937,-83.3212,1400
"3030","Vancouver, WA",68,45.6366,-122.5967,184463
"3031","Vandalia, OH",3,39.879,-84.193,14997
"3032","Vassar, MI",1,43.3719,-83.577,3500
"3033","Venice, FL",3,27.1163,-82.4135,23985
"3034","Verdigris, OK",1,36.2533,-95.6602,4590
"3035","Vergennes, VT",2,44.1664,-73.2555,2586
"3036","Vermillion, SD",4,42.7811,-96.9255,10926
"3037","Vernal, UT",5,40.4517,-109.5379,19893
"3038","Vernon, CA",2,34.0019,-118.2106,110
"3039","Vernon, TX",1,34.148,-99.3,10323
"3040","Versailles, KY",11,38.0487,-84.7259,17298
"3041","Vicksburg, MI",2,42.1186,-85.5413,3483
"3042","Victoria, TX",10,28.8285,-96.985,68078
"3043","Victorville, CA",26,34.5277,-117.3536,346789
"3044","Vidalia, LA",1,31.5668,-91.4405,3815
"3045","Vidor, TX",6,30.1291,-93.9967,10403
"3046","Vienna, VA",4,38.8996,-77.2597,16485
"3047","Vienna, WV",1,39.324,-81.5383,10124
"3048","Villa Hills, KY",1,39.0656,-84.595,7461
"3049","Villa Park, CA",1,33.818,-117.8104,5790
"3050","Villa Rica, GA",1,33.7305,-84.917,16058
"3051","Vine Grove, KY",5,37.8133,-85.9828,6439
"3052","Vineland, NJ",19,39.4653,-74.9981,93239
"3053","Vinton, LA",1,30.1957,-93.5818,3234
"3054","Vinton, VA",6,37.2746,-79.8887,8104
"3055","Virginia Beach, VA",73,36.7335,-76.0435,1478868
"3056","Visalia, CA",16,36.3276,-119.3269,237386
"3057","Vista, CA",28,33.1896,-117.2386,101638
"3058","Vonore, TN",1,35.5977,-84.2365,1552
"3059","Wadena, MN",3,46.4452,-95.1281,4105
"3060","Wadesboro, NC",3,34.9645,-80.0746,5275
"3061","Wadsworth, OH",14,41.0279,-81.7324,24046
"3062","Wagoner, OK",1,35.9641,-95.379,9185
"3063","Wahpeton, ND",2,46.2722,-96.6118,11067
"3064","Waite Park, MN",1,45.5313,-94.2528,7768
"3065","Walbridge, OH",2,41.5864,-83.4929,3153
"3066","Waldwick, NJ",1,41.0134,-74.1259,10108
"3067","Walhalla, SC",1,34.7705,-83.0615,4472
"3068","Walker, MI",2,42.9853,-85.7446,24869
"3069","Walkerton, IN",2,41.4656,-86.4825,3192
"3070","Walla Walla, WA",37,46.067,-118.3366,57860
"3071","Walled Lake, MI",3,42.538,-83.4786,7134
"3072","Wallington, NJ",1,40.8535,-74.1069,11495
"3073","Walnut Creek, CA",29,37.9024,-122.0398,70166
"3074","Walnut, CA",1,34.0334,-117.8593,29685
"3075","Walsenburg, CO",2,37.6307,-104.7818,3029
"3076","Walterboro, SC",11,32.901,-80.676,9550
"3077","Waltham, MA",35,42.3889,-71.2423,62495
"3078","Wamac, IL",1,38.4973,-89.1457,1123
"3079","Wapakoneta, OH",5,40.5663,-84.1915,10500
"3080","Wapato, WA",1,46.4435,-120.4215,7627
"3081","Ward, AR",1,35.0117,-91.9577,5358
"3082","Ware Shoals, SC",5,34.3922,-82.2421,2154
"3083","Warner Robins, GA",2,32.597,-83.6529,155140
"3084","Warr Acres, OK",1,35.5285,-97.6182,10118
"3085","Warren, MI",96,42.4934,-83.027,133943
"3086","Warren, OH",10,41.239,-80.8174,38752
"3087","Warrensburg, MO",1,38.7627,-93.726,22410
"3088","Warrenton, MO",2,38.8187,-91.1384,9672
"3089","Wartburg, TN",1,36.1038,-84.5859,924
"3090","Warwick, RI",2,41.7062,-71.4334,81004
"3091","Washington Court House, OH",5,39.5383,-83.4279,15059
"3092","Washington, DC",876,38.9047,-77.0163,5379184
"3093","Washington, NJ",7,40.7587,-74.9825,15357
"3094","Washington, UT",3,37.1304,-113.4877,29174
"3095","Washougal, WA",2,45.5822,-122.3448,16107
"3096","Wasilla, AK",1,61.577,-149.466,10838
"3097","Watauga, TX",1,32.8718,-97.2515,24481
"3098","Watchung, NJ",3,40.6432,-74.4391,6006
"3099","Waterbury, CT",29,41.5583,-73.0361,189614
"3100","Waterford, CA",1,37.6429,-120.7553,9648
"3101","Waterloo, IA",1,42.492,-92.3522,111631
"3102","Waterloo, WI",1,43.1835,-88.9898,3333
"3103","Watertown, SD",9,44.9094,-97.1531,22174
"3104","Waterville, ME",2,44.5441,-69.6624,27054
"3105","Watervliet, NY",2,42.7243,-73.7068,9900
"3106","Watford City, ND",5,47.8028,-103.2678,7835
"3107","Watseka, IL",1,40.7751,-87.7304,4767
"3108","Watsontown, PA",1,41.085,-76.8646,2252
"3109","Watsonville, CA",8,36.9206,-121.7706,77352
"3110","Waukee, IA",2,41.5984,-93.8872,24089
"3111","Waukesha, WI",1,43.0087,-88.2464,72299
"3112","Waupun, WI",2,43.6315,-88.738,11232
"3113","Wausau, WI",4,44.962,-89.6459,73593
"3114","Wauseon, OH",2,41.5532,-84.141,7410
"3115","Wayland, MI",6,42.6725,-85.6408,4679
"3116","Wayne, MI",12,42.2774,-83.3877,16814
"3117","Waynesboro, VA",3,38.0674,-78.9014,22630
"3118","Waynesville, MO",1,37.8207,-92.22,5295
"3119","Waynesville, NC",2,35.4854,-82.9995,10141
"3120","Wayzata, MN",1,44.9671,-93.5161,4657
"3121","Weatherford, TX",2,32.7536,-97.7723,46268
"3122","Weaver, AL",1,33.7602,-85.8117,3061
"3123","Weirton, WV",4,40.406,-80.5671,65578
"3124","Weiser, ID",1,44.2547,-116.9689,5524
"3125","Wellington, FL",1,26.6461,-80.2699,65398
"3126","Wellington, KS",4,37.2622,-97.4282,7662
"3127","Wellsburg, WV",1,40.2811,-80.6102,2530
"3128","Wellston, OH",1,39.1172,-82.5375,5507
"3129","Wenatchee, WA",2,47.4356,-120.3283,72350
"3130","Wentzville, MO",1,38.8152,-90.8667,41784
"3131","Weslaco, TX",2,26.1648,-97.9898,41629
"3132","West Allis, WI",3,43.0068,-88.0296,59890
"3133","West Bountiful, UT",8,40.8982,-111.9082,5800
"3134","West Buechel, KY",2,38.195,-85.6678,1272
"3135","West Carrollton, OH",1,39.6701,-84.2542,12864
"3136","West Chicago, IL",3,41.896,-88.2253,26816
"3137","West Columbia, SC",1,33.9931,-81.0932,17998
"3138","West Covina, CA",29,34.0555,-117.9112,105101
"3139","West Des Moines, IA",1,41.5522,-93.7805,67899
"3140","West Fargo, ND",25,46.8573,-96.9057,37058
"3141","West Frankfort, IL",1,37.8997,-88.9301,8561
"3142","West Haven, CT",10,41.2739,-72.9672,54620
"3143","West Hollywood, CA",79,34.0882,-118.3718,36475
"3144","West Jefferson, OH",1,39.9481,-83.2983,4797
"3145","West Jordan, UT",12,40.6024,-112.0008,116480
"3146","West Lafayette, IN",1,40.4432,-86.9239,50996
"3147","West Lake Hills, TX",2,30.292,-97.8083,3286
"3148","West Liberty, KY",1,37.9161,-83.2668,3520
"3149","West Linn, OR",3,45.3669,-122.6399,26736
"3150","West Long Branch, NJ",19,40.2883,-74.0185,7881
"3151","West New York, NJ",4,40.7856,-74.0093,52723
"3152","West Palm Beach, FL",12,26.7468,-80.1316,111955
"3153","West Park, FL",1,25.984,-80.1923,15089
"3154","West Plains, MO",1,36.7378,-91.868,12304
"3155","West Point, VA",3,37.5519,-76.8017,3257
"3156","West Richland, WA",2,46.3115,-119.3998,15075
"3157","West Springfield, MA",1,42.1253,-72.6503,28517
"3158","West St. Paul, MN",2,44.9018,-93.0858,19961
"3159","West Tawakoni, TX",1,32.8976,-96.0217,9679
"3160","West Wendover, NV",2,40.7407,-114.0783,5197
"3161","Westbrook, ME",1,43.6954,-70.3539,19074
"3162","Westerville, OH",5,40.1241,-82.9209,41103
"3163","Westfield, MA",5,42.1382,-72.7561,41204
"3164","Westfield, NJ",6,40.6515,-74.3433,29512
"3165","Westlake Village, CA",3,34.1369,-118.822,8217
"3166","Westlake, LA",5,30.2606,-93.2638,4951
"3167","Westland, MI",14,42.3192,-83.3805,81511
"3168","Westminster, CA",29,33.7523,-117.9938,90643
"3169","Westminster, CO",2,39.8837,-105.0624,113166
"3170","Westminster, MD",1,39.5796,-77.0066,18640
"3171","Westminster, SC",2,34.6657,-83.0911,2591
"3172","Westmoreland, TN",2,36.562,-86.246,2413
"3173","Weston, FL",7,26.1006,-80.4054,71166
"3174","Westville, IN",1,41.5375,-86.9049,5943
"3175","Westville, NJ",1,39.8704,-75.1301,4144
"3176","Westwood, NJ",1,40.9878,-74.0308,11078
"3177","Wewoka, OK",1,35.1441,-96.4967,3224
"3178","Weymouth, MA",1,42.1984,-70.9466,57746
"3179","Wheat Ridge, CO",7,39.7728,-105.1029,31324
"3180","Wheaton, IL",1,41.8561,-88.1083,52745
"3181","Wheeling, IL",3,42.1308,-87.924,38646
"3182","Wheeling, WV",3,40.0752,-80.6951,75392
"3183","White Bluff, TN",1,36.1002,-87.2113,3653
"3184","White Cloud, MI",3,43.5541,-85.772,1387
"3185","White House, TN",4,36.4648,-86.6665,12638
"3186","White Plains, NY",4,41.022,-73.7549,58109
"3187","White Salmon, WA",2,45.7283,-121.4856,2691
"3188","White Sulphur Springs, WV",1,37.7981,-80.3004,2572
"3189","Whitefish, MT",2,48.4329,-114.3591,8295
"3190","Whitehall, OH",3,39.9682,-82.8833,18926
"3191","Whitehouse, TX",1,32.2222,-95.2217,8905
"3192","Whitestown, IN",1,39.9705,-86.3612,9092
"3193","Whitewater, WI",1,42.8372,-88.7341,14895
"3194","Whittier, CA",2,33.9678,-118.0188,85098
"3195","Whitwell, TN",1,35.1918,-85.5212,1730
"3196","Wichita Falls, TX",18,33.9072,-98.5291,104683
"3197","Wichita, KS",123,37.6896,-97.3442,482249
"3198","Wickenburg, AZ",2,33.9837,-112.7668,8092
"3199","Wilder, KY",1,39.04,-84.4816,3056
"3200","Wildomar, CA",2,33.6173,-117.2582,37229
"3201","Wildwood, NJ",3,38.9877,-74.8188,4948
"3202","Wilkes-Barre, PA",1,41.2468,-75.8759,40766
"3203","Willard, MO",1,37.2929,-93.4171,5891
"3204","Willard, UT",1,41.4146,-112.0446,1958
"3205","Willcox, AZ",1,32.2514,-109.8359,3533
"3206","Williams, AZ",2,35.2476,-112.1833,3248
"3207","Williams, CA",1,39.1498,-122.1389,5469
"3208","Williamsburg, KY",3,36.7392,-84.1647,6002
"3209","Williamsburg, VA",3,37.2692,-76.7076,80441
"3210","Williamston, MI",2,42.6835,-84.2836,6498
"3211","Williamston, NC",2,35.8468,-77.0655,5202
"3212","Williamston, SC",1,34.6194,-82.4794,4260
"3213","Williamstown, KY",1,38.6415,-84.5676,4473
"3214","Willimantic, CT",4,41.7153,-72.2173,17358
"3215","Willis, TX",1,30.4314,-95.4832,7028
"3216","Williston, ND",4,48.1814,-103.6364,29844
"3217","Williston, SC",1,33.4018,-81.422,2925
"3218","Willmar, MN",1,45.122,-95.0569,20510
"3219","Willoughby, OH",1,41.646,-81.4084,22977
"3220","Willow Springs, IL",1,41.7332,-87.8859,5621
"3221","Wilmington, DE",15,39.7415,-75.5413,70166
"3222","Wilmington, NC",43,34.21,-77.8866,255616
"3223","Wilmington, OH",17,39.4387,-83.8184,12366
"3224","Wilmore, KY",4,37.8786,-84.6545,9616
"3225","Wilson, NC",11,35.7312,-77.9284,49483
"3226","Wilton Manors, FL",11,26.1593,-80.1395,12756
"3227","Winchester, KY",19,38.0017,-84.1907,26083
"3228","Winchester, TN",5,35.1898,-86.1074,12299
"3229","Windsor, CA",4,38.5417,-122.8086,27128
"3230","Windsor, CO",2,40.4693,-104.9213,30477
"3231","Winfield, KS",5,37.274,-96.9499,11943
"3232","Winfield, WV",3,38.5285,-81.8861,2352
"3233","Winnebago, MN",1,43.7644,-94.1703,1340
"3234","Winnetka, IL",2,42.1064,-87.7421,12316
"3235","Winnsboro, SC",22,34.3718,-81.0907,4607
"3236","Winooski, VT",3,44.4951,-73.1843,7333
"3237","Winston-Salem, NC",1,36.1029,-80.2611,422269
"3238","Winston, OR",1,43.12,-123.4242,5511
"3239","Winter Garden, FL",7,28.5421,-81.5966,46051
"3240","Winter Haven, FL",2,28.0118,-81.7017,267069
"3241","Winter Park, FL",1,28.5987,-81.3438,30825
"3242","Winthrop, MA",3,42.3751,-70.9847,18544
"3243","Wisconsin Rapids, WI",1,44.3927,-89.8265,27966
"3244","Wixom, MI",3,42.5244,-83.5346,14049
"3245","Woburn, MA",2,42.4869,-71.1543,40228
"3246","Wolfe City, TX",1,33.3687,-96.072,1480
"3247","Wolfforth, TX",1,33.5148,-102.0066,5486
"3248","Wolverine Lake, MI",1,42.555,-83.4883,4783
"3249","Wood River, IL",3,38.8631,-90.0773,10051
"3250","Woodburn, OR",4,45.1473,-122.8603,35941
"3251","Woodbury Heights, NJ",3,39.816,-75.1512,2964
"3252","Woodbury, MN",2,44.9056,-92.923,72828
"3253","Woodbury, NJ",100,39.8379,-75.1524,9794
"3254","Woodhaven, MI",2,42.132,-83.2374,12469
"3255","Woodinville, WA",5,47.7569,-122.1478,13263
"3256","Woodland, CA",1,38.6712,-121.75,60598
"3257","Woodland, WA",1,45.9145,-122.7506,6911
"3258","Woods Cross, UT",5,40.8731,-111.917,11431
"3259","Woodson Terrace, MO",1,38.7286,-90.36,4037
"3260","Woodstock, GA",3,34.1026,-84.509,33039
"3261","Woodstock, IL",1,42.3096,-88.4352,25786
"3262","Woodstock, VA",2,38.875,-78.516,7239
"3263","Woodstown, NJ",5,39.6503,-75.3251,4112
"3264","Woodward, OK",5,36.4247,-99.4057,12121
"3265","Woodway, WA",1,47.7904,-122.3851,1391
"3266","Woonsocket, RI",2,42.001,-71.4993,41751
"3267","Wooster, OH",10,40.8171,-81.9335,30750
"3268","Worcester, MA",41,42.2705,-71.8079,498328
"3269","Worthington, KY",1,38.5509,-82.7349,1505
"3270","Worthington, MN",3,43.6281,-95.599,13099
"3271","Worthington, OH",5,40.0949,-83.021,14692
"3272","Wrightsville Beach, NC",3,34.213,-77.798,2556
"3273","Wyandotte, MI",5,42.2113,-83.1558,24859
"3274","Wylie, TX",2,33.0362,-96.5161,53067
"3275","Wyoming, MI",32,42.8909,-85.7066,75667
"3276","Xenia, OH",11,39.6828,-83.9414,26947
"3277","Yakima, WA",36,46.5923,-120.5496,133191
"3278","Yale, MI",2,43.1277,-82.7973,1870
"3279","Yankton, SD",3,42.8901,-97.3926,14872
"3280","Yellow Springs, OH",2,39.7986,-83.8905,3852
"3281","Yonkers, NY",55,40.9466,-73.8674,200370
"3282","Yorba Linda, CA",6,33.889,-117.7714,67644
"3283","York, SC",5,34.9967,-81.234,8623
"3284","Youngstown, OH",12,41.0993,-80.6463,378732
"3285","Ypsilanti, MI",14,42.2437,-83.6205,20171
"3286","Yuba City, CA",2,39.1357,-121.6381,120456
"3287","Yucaipa, CA",3,34.0336,-117.0429,53921
"3288","Yucca Valley, CA",4,34.1234,-116.4216,25042
"3289","Yukon, OK",1,35.5201,-97.7639,28084
"3290","Yuma, AZ",50,32.5992,-114.5488,142847
"3291","Yuma, CO",1,40.124,-102.7161,3479
"3292","Zanesville, OH",23,39.9565,-82.0132,41589
"3293","Zebulon, NC",1,35.8318,-78.3162,5917
"3294","Zillah, WA",1,46.4084,-120.2725,3140
